sale_id;lead_id;user_id;campaign_id;product_name;amount;sale_date
sale_5f28fcd7f10f;lead_bc8f284c0c37;user_106626;yandex_direct_psycho_jan2023;Эмоциональный интеллект;36187;2023-01-29 22:28:06
sale_a0c6b10fff56;lead_54c89f6b83b8;user_106635;yandex_direct_psycho_jan2023;Детско-родительские отношения;28869;2023-01-29 05:19:12
sale_32a9a7ded136;lead_a0fb774af05c;user_106645;yandex_direct_psycho_jan2023;Профессиональное выгорание;18100;2023-01-28 13:52:23
sale_6b09bb4cf631;lead_d2bb3f112f51;user_106652;yandex_direct_psycho_jan2023;Эмоциональный интеллект;35105;2023-01-27 06:15:37
sale_aaff6e0b9304;lead_2dcb3c321cc7;user_106653;yandex_direct_psycho_jan2023;Детско-родительские отношения;36786;2023-01-18 11:20:41
sale_f2a9a2ad2b35;lead_99395d180ade;user_106657;yandex_direct_psycho_jan2023;Тревожность: практики самопомощи;18550;2023-02-03 18:16:51
sale_0d01d98361ba;lead_aff2474aec5e;user_106659;yandex_direct_psycho_jan2023;Детско-родительские отношения;48627;2023-01-20 20:25:43
sale_2f40b721e359;lead_30eb9e8a45df;user_106698;yandex_direct_psycho_jan2023;Профессиональное выгорание;33204;2023-01-14 13:30:56
sale_4c5c2ca1d1a1;lead_60255e6f0d2a;user_106723;yandex_direct_psycho_jan2023;Профессиональное выгорание;18856;2023-01-20 20:01:01
sale_e3b631e697d7;lead_9b31e595da14;user_106769;yandex_direct_psycho_jan2023;Профессиональное выгорание;26966;2023-01-17 13:11:34
sale_89073de2a25c;lead_3b390026795c;user_106840;yandex_direct_psycho_jan2023;Эмоциональный интеллект;43525;2023-01-20 12:29:39
sale_e8f3409df79c;lead_22b320b0d8a0;user_106860;yandex_direct_psycho_jan2023;Профессиональное выгорание;29472;2023-01-18 13:21:40
sale_ef005bf774fe;lead_a058dec4bf0f;user_106951;yandex_direct_psycho_jan2023;Тревожность: практики самопомощи;33106;2023-01-20 18:43:04
sale_6c1fa48de624;lead_a70f74e7bb14;user_106996;yandex_direct_psycho_jan2023;Тревожность: практики самопомощи;15087;2023-02-08 06:45:05
sale_ef0e640210a6;lead_e6d9b0844663;user_107017;yandex_direct_psycho_jan2023;Детско-родительские отношения;49404;2023-01-16 16:50:14
sale_4f9230ab58a5;lead_7b5658cd1868;user_107054;yandex_direct_psycho_jan2023;Тревожность: практики самопомощи;16229;2023-02-10 11:24:37
sale_fb35abd81113;lead_5afe46fb4c12;user_107119;yandex_direct_psycho_jan2023;Тревожность: практики самопомощи;31760;2023-01-29 07:19:19
sale_073679a73cda;lead_8e249aebeea1;user_107122;yandex_direct_psycho_jan2023;Детско-родительские отношения;46933;2023-01-21 06:21:46
sale_739ca1f98a87;lead_f24f989aad47;user_107137;yandex_direct_psycho_jan2023;Детско-родительские отношения;42340;2023-01-13 20:21:46
sale_8b4944b52559;lead_800b59e5a0ca;user_107216;yandex_direct_psycho_jan2023;Профессиональное выгорание;37231;2023-02-12 14:31:31
sale_baf5ee740246;lead_022340e8e002;user_107237;yandex_direct_psycho_jan2023;Тревожность: практики самопомощи;17859;2023-01-02 07:50:22
sale_2dc71e2b559f;lead_6fcfe915bf4e;user_107246;yandex_direct_psycho_jan2023;Детско-родительские отношения;28673;2023-01-24 05:09:36
sale_3288ad9b429c;lead_217b2ba1e5a2;user_107304;yandex_direct_psycho_jan2023;Профессиональное выгорание;27116;2023-02-01 21:18:23
sale_23e59c3eb7c9;lead_4b23c42c5741;user_107317;yandex_direct_psycho_jan2023;Эмоциональный интеллект;22059;2023-02-04 12:12:04
sale_62fd2651248f;lead_c5a9a396044c;user_107319;yandex_direct_psycho_jan2023;Детско-родительские отношения;46346;2023-02-06 17:14:28
sale_db8dc96869ac;lead_48234ed58698;user_107387;yandex_direct_psycho_jan2023;Тревожность: практики самопомощи;24419;2023-02-02 09:26:43
sale_566ed6da27cc;lead_c5b018d71272;user_107389;yandex_direct_psycho_jan2023;Профессиональное выгорание;20353;2023-01-22 17:37:33
sale_79ff5f06aca6;lead_b9e277ceaffc;user_107410;yandex_direct_psycho_jan2023;Эмоциональный интеллект;22450;2023-01-29 05:07:25
sale_d2e26e4118d0;lead_9ac099701e36;user_107451;yandex_direct_psycho_jan2023;Эмоциональный интеллект;32030;2023-01-25 10:23:11
sale_6ecfa60db047;lead_746ecba3139c;user_107502;yandex_direct_psycho_jan2023;Профессиональное выгорание;31336;2023-02-03 00:35:09
sale_b944be004029;lead_37c10781fdaf;user_107525;yandex_direct_psycho_jan2023;Детско-родительские отношения;31742;2023-01-20 07:13:57
sale_8880a917c68d;lead_6277eafc4c5c;user_107560;yandex_direct_psycho_jan2023;Эмоциональный интеллект;35604;2023-01-21 19:10:49
sale_012003390fd1;lead_e38a373ad95e;user_107577;yandex_direct_psycho_jan2023;Тревожность: практики самопомощи;22635;2023-01-10 15:43:58
sale_d4acc95c1ef8;lead_27aa5768d5c0;user_107578;yandex_direct_psycho_jan2023;Профессиональное выгорание;36214;2023-02-06 03:44:04
sale_2e37509b8e0d;lead_fa427525f118;user_107612;yandex_direct_psycho_jan2023;Тревожность: практики самопомощи;28114;2023-01-23 18:25:41
sale_141ff241c83d;lead_61a9ff843fce;user_107613;yandex_direct_psycho_jan2023;Тревожность: практики самопомощи;21864;2023-02-11 14:54:47
sale_aeb3a20177bc;lead_de158ea9dea1;user_107629;yandex_direct_psycho_jan2023;Тревожность: практики самопомощи;17195;2023-02-08 02:18:19
sale_2ef9f86fc2e8;lead_e5fc13050f54;user_107634;yandex_direct_psycho_jan2023;Эмоциональный интеллект;30423;2023-01-22 07:44:40
sale_5e6ef79b606a;lead_f9512d367625;user_107636;yandex_direct_psycho_jan2023;Эмоциональный интеллект;22993;2023-02-01 14:33:51
sale_c9aa4b22b39f;lead_81259920506b;user_107698;vk_ads_psycho_jan2023;Осознанность и медитация;12070;2023-01-12 02:05:18
sale_50ffe4c3cb16;lead_a96552d1f878;user_107726;vk_ads_psycho_jan2023;Кризисные отношения;24744;2023-01-20 01:28:41
sale_08c464116407;lead_c51e9c1bc870;user_107900;vk_ads_psycho_jan2023;Профессиональное выгорание;30677;2023-01-09 18:21:53
sale_b516e6a22a0d;lead_7f78e27f827b;user_107944;vk_ads_psycho_jan2023;Детско-родительские отношения;44337;2023-01-06 09:00:12
sale_992f150edbdc;lead_be359588ed37;user_107947;vk_ads_psycho_jan2023;Осознанность и медитация;14886;2023-01-30 19:07:08
sale_8c114b7cb556;lead_fce7b5d79a15;user_107961;vk_ads_psycho_jan2023;Осознанность и медитация;17378;2023-02-05 03:21:50
sale_0b4381571be8;lead_31a7d1fd5274;user_108014;vk_ads_psycho_jan2023;Профессиональное выгорание;22910;2023-01-25 16:32:14
sale_9ec8cc34ab1b;lead_c3d7b30e8cfe;user_108052;vk_ads_psycho_jan2023;Профессиональное выгорание;25185;2023-02-04 10:55:45
sale_76607b1a6cdc;lead_221cde94e530;user_108079;vk_ads_psycho_jan2023;Профессиональное выгорание;26080;2023-02-06 11:59:44
sale_486cb936acc6;lead_b6b0d3d96d8d;user_108096;vk_ads_psycho_jan2023;Детско-родительские отношения;46132;2023-01-30 11:50:59
sale_18ed5e602423;lead_9073800f5246;user_108103;vk_ads_psycho_jan2023;Осознанность и медитация;26351;2023-01-27 19:25:18
sale_88efaaa4fa38;lead_d1c9c759153d;user_108135;vk_ads_psycho_jan2023;Детско-родительские отношения;46979;2023-01-19 21:36:52
sale_281c6d5da51b;lead_d9c5b651ddbf;user_108153;vk_ads_psycho_jan2023;Осознанность и медитация;20182;2023-01-08 06:59:14
sale_accb9de2d8cd;lead_4e356eff0045;user_108156;vk_ads_psycho_jan2023;Детско-родительские отношения;46744;2023-01-14 15:33:31
sale_20c997d9eb2b;lead_1605c4be0308;user_108165;vk_ads_psycho_jan2023;Кризисные отношения;46578;2023-01-17 03:01:57
sale_50708cb42eca;lead_7efa53db2003;user_108211;vk_ads_psycho_jan2023;Кризисные отношения;47991;2023-01-23 01:49:18
sale_41c6b4d5b647;lead_7e6db577354b;user_108217;vk_ads_psycho_jan2023;Детско-родительские отношения;31260;2023-01-13 11:01:42
sale_015f358a9b1f;lead_7e043fa843cb;user_108247;vk_ads_psycho_jan2023;Осознанность и медитация;17587;2023-01-22 03:37:48
sale_f2e7ab104ed1;lead_9f6bd6b7e766;user_108297;vk_ads_psycho_jan2023;Профессиональное выгорание;20833;2023-01-31 07:16:09
sale_d05121519dc4;lead_8ca0b2376a2f;user_108303;vk_ads_psycho_jan2023;Осознанность и медитация;17725;2023-01-21 07:59:58
sale_776272d219e8;lead_8b5142025f44;user_108368;vk_ads_psycho_jan2023;Профессиональное выгорание;21407;2023-01-15 10:08:29
sale_53a2c282b411;lead_628f8c819615;user_108369;vk_ads_psycho_jan2023;Профессиональное выгорание;30847;2023-01-20 02:58:41
sale_45c03a7a44d2;lead_0336e0480eed;user_108406;vk_ads_psycho_jan2023;Детско-родительские отношения;46218;2023-01-14 22:27:22
sale_dab57c72a579;lead_38d5001f3549;user_108458;vk_ads_psycho_jan2023;Кризисные отношения;43924;2023-01-26 15:05:40
sale_37c5f8088e87;lead_882711b04dfb;user_108515;vk_ads_psycho_jan2023;Кризисные отношения;32124;2023-01-17 19:45:51
sale_24c1a42c273f;lead_a199cdab116e;user_108573;vk_ads_psycho_jan2023;Кризисные отношения;34962;2023-02-10 17:23:55
sale_68b1a5833822;lead_f97b0d4cbb56;user_108588;vk_ads_psycho_jan2023;Осознанность и медитация;12778;2023-01-16 17:53:58
sale_5e26e509d69b;lead_ae8c8a037faa;user_108612;vk_ads_psycho_jan2023;Кризисные отношения;34662;2023-01-17 09:06:29
sale_053c07bdcda8;lead_4a1aa5b3f17a;user_108701;vk_ads_psycho_jan2023;Профессиональное выгорание;22862;2023-01-22 20:22:28
sale_0d6f2364d278;lead_4073ee134c53;user_109011;vk_retargeting_psycho_jan2023;Детско-родительские отношения;34921;2023-01-27 10:26:34
sale_447fb2aa4319;lead_c1e6cdad9e55;user_109084;vk_retargeting_psycho_jan2023;Осознанность и медитация;14897;2023-01-12 19:36:13
sale_c872c77f34fb;lead_c1e1275862fa;user_109123;vk_retargeting_psycho_jan2023;Детско-родительские отношения;26915;2023-02-09 09:44:56
sale_82d150b84a22;lead_5f6213589006;user_109147;vk_retargeting_psycho_jan2023;Осознанность и медитация;17151;2023-02-07 07:22:25
sale_ec27f17993c9;lead_4241a8145863;user_109148;vk_retargeting_psycho_jan2023;Профессиональное выгорание;27607;2023-01-16 20:06:49
sale_f1cbed4324d5;lead_fa0993667dac;user_109192;vk_retargeting_psycho_jan2023;Осознанность и медитация;20883;2023-01-24 17:50:20
sale_9cf2cb238e56;lead_6cdc6e13c59c;user_109226;vk_retargeting_psycho_jan2023;Профессиональное выгорание;37013;2023-01-21 09:42:20
sale_9a0b31b04f98;lead_0c5ab87d1518;user_109249;vk_retargeting_psycho_jan2023;Профессиональное выгорание;37473;2023-01-09 04:12:06
sale_5a179e864d10;lead_ee0e2de4106f;user_109311;vk_retargeting_psycho_jan2023;Детско-родительские отношения;25973;2023-01-24 13:57:42
sale_9da36d149372;lead_ef767ea120e2;user_109362;vk_retargeting_psycho_jan2023;Осознанность и медитация;22069;2023-01-28 09:52:00
sale_459f12a314a8;lead_7b472ef6b55e;user_109480;vk_retargeting_psycho_jan2023;Кризисные отношения;27683;2023-01-25 18:38:55
sale_4d36c508eb9c;lead_d89e3c32e842;user_109481;vk_retargeting_psycho_jan2023;Кризисные отношения;22467;2023-01-31 12:07:19
sale_78c68ca1cdf7;lead_76d5f3efc500;user_109502;vk_retargeting_psycho_jan2023;Осознанность и медитация;17629;2023-01-25 03:07:21
sale_6d0e153a35c9;lead_411e47e5db12;user_109556;vk_retargeting_psycho_jan2023;Детско-родительские отношения;25983;2023-02-02 17:57:09
sale_936b0ffab2b8;lead_b1053a4564a7;user_109649;vk_retargeting_psycho_jan2023;Кризисные отношения;46584;2023-01-26 22:00:38
sale_f58d524a184c;lead_b8d08d12a00c;user_109664;vk_retargeting_psycho_jan2023;Кризисные отношения;23317;2023-01-20 20:45:47
sale_5c596b9f6e40;lead_6d67ea855479;user_109722;vk_retargeting_psycho_jan2023;Детско-родительские отношения;35786;2023-01-07 20:33:56
sale_e1eaad750d94;lead_67c467b22a43;user_109727;vk_retargeting_psycho_jan2023;Профессиональное выгорание;25179;2023-01-14 19:48:10
sale_aa155b1cda34;lead_636facbb7d7b;user_109776;vk_retargeting_psycho_jan2023;Профессиональное выгорание;39882;2023-01-15 14:58:23
sale_423b8b786512;lead_c3d173a48fe6;user_109820;vk_retargeting_psycho_jan2023;Кризисные отношения;33338;2023-01-11 16:25:54
sale_72f4d7bc5f5b;lead_77aa94601d5d;user_109883;vk_retargeting_psycho_jan2023;Кризисные отношения;37346;2023-01-26 19:42:39
sale_5e75756c21c0;lead_d031818d28c6;user_109940;vk_retargeting_psycho_jan2023;Осознанность и медитация;27772;2023-01-20 16:36:17
sale_8f24f14b78bf;lead_f42e0e9d4afb;user_109972;vk_retargeting_psycho_jan2023;Осознанность и медитация;12853;2023-02-01 08:05:34
sale_0f5ee73ec474;lead_a2e6679fa7e2;user_110038;vk_retargeting_psycho_jan2023;Кризисные отношения;42298;2023-01-21 08:18:19
sale_4464e10870db;lead_16f9794889d2;user_110040;vk_retargeting_psycho_jan2023;Детско-родительские отношения;39167;2023-01-29 16:26:35
sale_fddcfedc9b82;lead_2c35d56596cc;user_110079;vk_retargeting_psycho_jan2023;Детско-родительские отношения;47658;2023-02-03 15:29:33
sale_0590d9afa621;lead_a58b2d899c23;user_110080;vk_retargeting_psycho_jan2023;Профессиональное выгорание;26338;2023-01-21 08:11:19
sale_01596c1c25e0;lead_35c7373ad114;user_110106;vk_retargeting_psycho_jan2023;Осознанность и медитация;24637;2023-01-14 13:01:28
sale_b2effcddee1f;lead_0f91dace07f8;user_110131;vk_retargeting_psycho_jan2023;Осознанность и медитация;19771;2023-01-16 12:23:23
sale_8043b5f79f8c;lead_b9042a564f7b;user_110207;vk_retargeting_psycho_jan2023;Кризисные отношения;45749;2023-02-10 01:59:33
sale_c212d1cb6da2;lead_6aa25f736eb6;user_110242;vk_retargeting_psycho_jan2023;Детско-родительские отношения;41796;2023-02-04 21:06:21
sale_5f7d26b9d0f7;lead_1f21770fe355;user_110271;vk_retargeting_psycho_jan2023;Осознанность и медитация;19325;2023-01-18 16:19:25
sale_df1653f6bf32;lead_70e431c4ff5d;user_110279;vk_retargeting_psycho_jan2023;Кризисные отношения;23251;2023-01-31 01:21:56
sale_f237a2ed2f3f;lead_6475c691c2d5;user_110348;vk_retargeting_psycho_jan2023;Кризисные отношения;25983;2023-01-11 11:44:25
sale_87a7fe76f270;lead_fba5b4bb36b7;user_110418;vk_retargeting_psycho_jan2023;Осознанность и медитация;24281;2023-02-05 13:38:20
sale_56509ef2daa2;lead_98e7df1521a8;user_110437;vk_retargeting_psycho_jan2023;Осознанность и медитация;26124;2023-01-25 18:17:22
sale_2773c6f8ef75;lead_a2e841ea62c3;user_110480;vk_retargeting_psycho_jan2023;Осознанность и медитация;26316;2023-02-05 15:45:53
